id_ies,nome,tipo_instituicao,rede,situacao_funcionamento,id_municipio,sigla_uf
4923,INSTITUTO SABER,Privada,Privada,Inativa,5300108,DF
4924,CENTRO DE ESTUDOS AVANCADOS DA CONSERVACAO INTEGRADA,Privada,Privada,Inativa,2611606,PE
4925,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,Pública,Federal,Ativa,3547809,SP
4926,FACULDADE DE TECNOLOGIA DE PRAIA GRANDE,Pública,Estadual,Ativa,3541000,SP
4927,INSTITUTO SUPERIOR DE CIENCIAS DA SAUDE VERDE NORTE,Privada,Privada,Inativa,3141009,MG
4928,INSTITUTO SUPERIOR DE CIENCIAS SOCIAIS APLICADAS VERDE NORTE,Privada,Privada,Inativa,3141009,MG
4929,CESUC CENTRO DE ENSINO SUPERIOR DE CUIABA,Privada,Privada,Inativa,5103403,MT
4930,FACULDADE DE SAUDE DE PAULISTA,Privada,Privada,Inativa,2610707,PE
4931,INSTITUTO SUPERIOR DE EDUCACAO CECAP,Privada,Privada,Inativa,5300108,DF
4932,IES CEAJUFE INSTITUICAO DE ENSINO SUPERIOR,Privada,Privada,Inativa,3106200,MG
4933,FACULDADE POLITECNICA DE ALAGOAS,Privada,Privada,Inativa,2704302,AL
4934,FACULDADE DE ENSINO SUPERIOR DE CIENCIAS HUMANAS,Privada,Privada,Inativa,1501105,PA
4935,FACULDADE DO TRABALHO DA BAHIA,Privada,Privada,Inativa,2905701,BA
4936,INSTITUTO AGORA,Privada,Privada,Inativa,5300108,DF
4937,INSTITUTO LOGOS DE EDUCACAO SUPERIOR,Privada,Privada,Inativa,2708402,AL
4938,FACULDADE CLARETIANA DE TEOLOGIA,Privada,Privada,Ativa,4106902,PR
4939,FACULDADE 2 DE JULHO,Privada,Privada,Inativa,2927408,BA
4940,CENTRO DE ESTUDOS PESQUISAS E POS GRADUACAO EM ODONTOLOGIA CEPPO,Privada,Privada,Inativa,3170206,MG
4941,FACULDADES INTEGRADAS DE GUARAPARI,Privada,Privada,Inativa,3202405,ES
4942,FAEME FACULDADE EVANGELICA DO MEIO NORTE DE MARITUBA,Privada,Privada,Inativa,1504422,PA
4943,ESCOLA SUPERIOR DE ADMINISTRACAO E GESTAO DA BAIXADA SANTISTA,Privada,Privada,Ativa,3548500,SP
4944,DENTAL PRESS CENTRO DE PESQUISA E POS GRADUACAO,Privada,Privada,Inativa,4115200,PR
4945,FACULDADE INTERNACIONAL DO DELTA,Privada,Privada,Ativa,2207702,PI
4946,FACULDADE DE AGRONOMIA E EDUCACAO TECNOLOGICA DE SOORETAMA FAETES,Privada,Privada,Inativa,3205010,ES
4947,FACULDADE VITORIA,Privada,Privada,Inativa,2601102,PE
4948,FACULDADES DAS AGUAS QUENTES,Privada,Privada,Inativa,5204508,GO
4949,FCA FACULDADE CIRCUITO DAS AGUAS,Privada,Privada,Inativa,3500501,SP
4950,FACULDADE AUM,Privada,Privada,Ativa,5103403,MT
4951,FACULDADE ABERTA DE CIENCIAS MODERNAS,Privada,Privada,Inativa,3127701,MG
4952,FACULDADE TEOLOGICA SULBRASILEIRA FATESUL,Privada,Privada,Inativa,4106902,PR
4953,CENTRO DE ESTUDOS E PESQUISAS EM ORTODONTIA,Privada,Privada,Inativa,2304400,CE
4954,ESCOLA DE ENSINO SUPERIOR ALTERNATIVO,Privada,Privada,Inativa,3205002,ES
4956,ESCOLA PAULISTA DA MAGISTRATURA,Pública,Estadual,Inativa,3550308,SP
4957,FACULDADE BRASILEIRA DE CULTURA E EDUCACAO,Privada,Privada,Inativa,3304557,RJ
4958,FACULDADE CORPORATIVA CESPI,Privada,Privada,Inativa,3538808,SP
4959,FACULDADE PITAGORAS DE FEIRA DE SANTANA,Privada,Privada,Ativa,2910800,BA
4960,FACULDADE DE TECNOLOGIA LAGOA DA PAMPULHA,Privada,Privada,Inativa,3106200,MG
4961,FACULDADE INTEGRADA DE ARAGUATINS,Pública,Municipal,Ativa,1702208,TO
4962,CENTRO UNIVERSITARIO DE SETE LAGOAS,Privada,Privada,Ativa,3167202,MG
4963,FACULDADE PRESBITERIANA MACKENZIE,Privada,Privada,Inativa,5300108,DF
4964,FACULDADE DE CIENCIAS E TECNOLOGIA DO MARANHAO,Privada,Privada,Ativa,2103000,MA
4965,FACULDADE VEZ DO MESTRE,Privada,Privada,Inativa,3304557,RJ
4967,ESCOLA SUPERIOR DE DIREITO MUNICIPAL,Privada,Privada,Inativa,4314902,RS
4969,FACULDADE ITOP,Privada,Privada,Ativa,1721000,TO
4970,FACULDADE FLORES DA CUNHA,Privada,Privada,Inativa,4308201,RS
4971,CENTRO DE ESTUDOS E TECNICAS ODONTOLOGICAS,Privada,Privada,Inativa,3550308,SP
4972,FACULDADE ALFREDO NASSER DE REMANSO,Privada,Privada,Inativa,2926004,BA
4973,FACULDADE SENAI DE TECNOLOGIA DE POCOS DE CALDAS,Privada,Privada,Inativa,3151800,MG
4974,INSTITUTO CATARINENSE DE ESTUDOS AVANCADOS,Privada,Privada,Inativa,4202404,SC
4975,FACULDADE OBOE,Privada,Privada,Inativa,2304400,CE
4976,INSTITUTO DE ESTUDOS SUPERIORES DO CEARA,Privada,Privada,Inativa,2304400,CE
4977,FACULDADE DE TECNOLOGIA APOENA FTA,Privada,Privada,Inativa,2304400,CE
4978,ALPHA SMILE CENTRO CURSOS PESQUISAS ODON COM LTDA,Privada,Privada,Inativa,3509502,SP
4979,FACULDADE DE LAVRAS DA MANGABEIRA,Privada,Privada,Inativa,2307502,CE
4980,CLIVO POS GRADUACAO,Privada,Privada,Inativa,3304557,RJ
4981,FACULDADE UNICESP SAUDE,Privada,Privada,Inativa,5300108,DF
4982,FACULDADE METROPOLITANA DO PLANALTO NORTE,Privada,Privada,Ativa,4203808,SC
4983,FACULDADE DE SAO JOSE DOS CAMPOS,Privada,Privada,Ativa,3549904,SP
4984,ASSOCIACAO DE ENSINO SUPERIOR BARAO DE JUNDIAI AESB,Privada,Privada,Inativa,3525904,SP
4985,FACULDADE PARA O DESENVOLVIMENTO SUSTENTAVEL DO NORDESTE,Privada,Privada,Inativa,2307650,CE
4986,CENTRO UNIVERSITARIO DA TERRA PAULISTA UNITERRA,Privada,Privada,Inativa,3516705,SP
4987,ESCOLA SUPERIOR DE APERFEICOAMENTO PROFISSIONAL,Privada,Privada,Inativa,2408102,RN
4988,FACULDADE DE TECNOLOGIA INED DE IPATINGA,Privada,Privada,Inativa,3131307,MG
4989,CITE CENTRO INTEGRADO DE TERAPIAS ENERGETICAS,Privada,Privada,Inativa,2611606,PE
4990,INSTITUTO DE DESENVOLVIMENTO TECNOLOGICO DO CENTRO OESTE,Privada,Privada,Inativa,5208707,GO
4991,FACULDADE DE TECNOLOGIA FAMEG FAMETEC,Privada,Privada,Inativa,4206504,SC
4992,FACULDADE DE TECNOLOGIA CENTEC SERTAO CENTRAL,Privada,Privada,Ativa,2311405,CE
4993,FACULDADE DE TECNOLOGIA DO IBRATE FAITEC,Privada,Privada,Inativa,4106902,PR
4994,FACULDADE LOURENCO FILHO,Privada,Privada,Inativa,2304400,CE
4995,FACULDADE CRUZ AZUL,Privada,Privada,Ativa,3550308,SP
4996,FACULDADE TECNOLOGICA DO ESTADO DO ESPIRITO SANTO FATEES,Privada,Privada,Inativa,3205309,ES
4997,FACULDADE DO AGRESTE SETENTRIONAL DE PERNAMBUCO FASPE,Privada,Privada,Inativa,2614501,PE
4998,FACULDADE DE TECNOLOGIA INESUL DO PARANA,Privada,Privada,Ativa,4106902,PR
4999,FACULDADE INTEGRADO DO MARANHAO,Privada,Privada,Inativa,2111300,MA
5000,FACULDADE ESTACAO,Privada,Privada,Ativa,4106902,PR
5001,CENTRO UNIVERSITARIO AUTONOMO DO BRASIL UNIBRASIL,Privada,Privada,Inativa,4106902,PR
5002,SINDICATO DOS PROFESSORES DE SAO PAULO,Privada,Privada,Inativa,3550308,SP
5003,FACULDADE DE CIENCIAS MEDICAS DO PARA,Privada,Privada,Inativa,1504208,PA
5004,ABO SECAO CEARA,Privada,Privada,Inativa,2304400,CE
5005,CEUNI COMPLEXO EDUCACIONAL UNICIDADE,Privada,Privada,Inativa,4202404,SC
5006,FACULDADE REDENTOR DE CAMPOS,Privada,Privada,Inativa,3301009,RJ
5007,FACULDADE ORTODOXA,Privada,Privada,Inativa,5104104,MT
5008,FACULDADE DO MEDIO PARNAIBA,Privada,Privada,Ativa,2210508,PI
5009,FACULDADE DO AMAZONAS FAMA,Privada,Privada,Inativa,1302603,AM
5010,FACULDADE DENIZARD RIVAIL,Privada,Privada,Inativa,1302603,AM
5011,FACULDADE BATISTA DO CARIRI,Privada,Privada,Inativa,2304202,CE
5012,FACULDADE RELIGARE PIAUIENSE,Privada,Privada,Inativa,2211001,PI
5013,CENTRO UNIVERSITARIO ESTADUAL DA ZONA OESTE,Pública,Estadual,Ativa,3304557,RJ
5014,CENTRO TECNOLOGICO UNIVERSITARIO DO ESTADO DO RIO DE JANEIRO,Pública,Estadual,Ativa,3303609,RJ
5015,INSTITUTO SUPERIOR DE TECNOLOGIA EM HORTICULTURA,Pública,Estadual,Ativa,3301009,RJ
5016,FACULDADE DE EDUCACAO TECNOLOGICA DO ESTADO DO RIO DE JANEIRO FAETERJ,Pública,Estadual,Ativa,3304557,RJ
5017,FACULDADE DE EDUCACAO TECNOLOGICA DO ESTADO DO RIO DE JANEIRO FAETERJ,Pública,Estadual,Ativa,3303906,RJ
5018,INSTITUTO SUPERIOR DE EDUCACAO PROFESSOR ALDO MUYLAERT,Pública,Estadual,Ativa,3301009,RJ
5019,INSTITUTO SUPERIOR DE EDUCACAO DA ZONA OESTE,Pública,Estadual,Ativa,3304557,RJ
5020,FACULDADE DE EDUCACAO TECNOLOGICA DO ESTADO DO RIO DE JANEIRO FAETERJ,Pública,Estadual,Ativa,3304706,RJ
5021,FACULDADE DE EDUCACAO TECNOLOGICA DO ESTADO DO RIO DE JANEIRO FAETERJ,Pública,Estadual,Ativa,3302205,RJ
5022,FACULDADES INTEGRADAS PREVE,Privada,Privada,Inativa,3525300,SP
5023,FACULDADE SANTO AUGUSTO,Privada,Privada,Ativa,4317806,RS
5024,ESCOLA AGROTECNICA FEDERAL DE SERTAO,Pública,Federal,Inativa,4320503,RS
5025,FACULDADE DE EDUCACAO SAO BRAZ,Privada,Privada,Ativa,4106902,PR
5026,UNIRATI INSTITUICAO DE ENSINO SUPERIOR IRATI S C LTDA,Privada,Privada,Inativa,4110706,PR
5027,FAPETRO FACULDADE DE PETROLEO E GAS LTDA,Privada,Privada,Inativa,2800308,SE
5028,IBEFIN INSTITUTO BRASILEIRO DE ESTUDOS EM FINANCAS E NEGOCIOS,Privada,Privada,Inativa,3205309,ES
5029,FAMA FACULDADE DE MARABA,Privada,Privada,Inativa,1504208,PA
5030,FACULDADE DE FILOSOFIA E CIENCIAS DO PLANALTO FAFICIP,Privada,Privada,Inativa,5300108,DF
5031,ESCOLA SUPERIOR NACIONAL DE SEGUROS DE SAO PAULO,Privada,Privada,Ativa,3550308,SP
5032,ILAPE POS GRADUACAO,Privada,Privada,Inativa,5300108,DF
5033,FACULDADE PRISMA,Privada,Privada,Ativa,3143302,MG
5034,EDUCC EDUCACAO PROF CAP E CONSULTORIA LTDA,Privada,Privada,Inativa,3550308,SP
5035,FACULDADE DA FUNDACAO UNIVERSITARIA DE CARDIOLOGIA,Privada,Privada,Inativa,4314902,RS
5036,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA CATARINENSE",Pública,Federal,Ativa,4202404,SC
5037,FUNDACAO DE APOIO AO INSTITUTO DE PESQUISAS TECNOLOGICAS,Privada,Privada,Inativa,3550308,SP
5038,FACULDADE DE CIENCIAS SOCIAIS APLICADAS DE MARABA,Privada,Privada,Ativa,1504208,PA
5039,FACULDADE DE PSICOLOGIA FUNFARME,Privada,Privada,Inativa,3549805,SP
5040,FACULDADE BAHIANA DE ENGENHARIA,Privada,Privada,Inativa,2927408,BA
5041,ITEP INSTITUTO DE TECNOLOGIA ENSINO E PESQUISA,Privada,Privada,Inativa,3550308,SP
5042,SEMINARIO NACIONAL ITEJ,Privada,Privada,Inativa,5300108,DF
5043,INSTITUTO SUPERIOR DE EDUCACAO DE CARAPICUIBA,Privada,Privada,Inativa,3510609,SP
5044,FACULDADE DE DIREITO DE GARANHUNS,Pública,Municipal,Ativa,2606002,PE
5045,FACULDADE DE TECNOLOGIA PAULISTA,Privada,Privada,Ativa,3527801,SP
5046,FACULDADE POLIS DAS ARTES,Privada,Privada,Ativa,3515004,SP
5047,FACULDADE DO INTERIOR PAULISTA FIP,Privada,Privada,Inativa,3535507,SP
5048,FACULDADE DE TEOLOGIA DE SAO PAULO DA IGREJA PRESBITERIANA INDEPENDENTE DO BRASIL,Privada,Privada,Ativa,3550308,SP
5049,INSTITUTO DE ENSINO SUPERIOR SAO FRANCISO DE ASSIS DE TEOFILO OTONI,Privada,Privada,Inativa,3143302,MG
5050,FACULDADE ARAUTOS DO EVANGELHO,Privada,Privada,Inativa,3515004,SP
5051,FACULDADE DE EDUCACAO TECNOLOGICA DO ESTADO DO RIO DE JANEIRO FAETERJ,Pública,Estadual,Ativa,3300605,RJ
5052,FACULDADE DE EDUCACAO TECNOLOGICA DO ESTADO DO RIO DE JANEIRO FAETERJ,Pública,Estadual,Ativa,3306008,RJ
5053,FACULDADE DE EDUCACAO TECNOLOGICA DO ESTADO DO RIO DE JANEIRO,Pública,Estadual,Ativa,3303609,RJ
5054,INSTITUTO SUPERIOR DE EDUCACAO DO SERTAO DO PAJEU,Pública,Municipal,Ativa,2600104,PE
5055,INSTITUTO LOBO PARA O DESENVOLVIMENTO DA EDUCACAO DA CIENCIA E DA TECNOLOGIA NAO IES,Privada,Privada,Inativa,3530607,SP
5056,FACULDADE DE TECNOLOGIA UNIBRATEC MACEIO,Privada,Privada,Inativa,2704302,AL
5057,FACULDADE SAO VICENTE DE PAULO FASVIP,Privada,Privada,Inativa,4101804,PR
5058,FACULDADE DE TECNOLOGIA PEDRO ROGERIO GARCIA,Privada,Privada,Inativa,4204301,SC
5059,INSTITUTO DO CORACAO DO DISTRITO FEDERAL,Privada,Privada,Inativa,5300108,DF
5060,FACULDADE DE TECNOLOGIA DO RIO DE JANEIRO,Privada,Privada,Inativa,3304557,RJ
5061,FACULDADE NATAL FN,Privada,Privada,Inativa,2403251,RN
5062,FACULDADE DE PIRACICABA,Privada,Privada,Inativa,3538709,SP
5063,FACULDADE DE TECNOLOGIA INED UNIDADE TIMOTEO,Privada,Privada,Inativa,3168705,MG
5064,CENTRO DE FORMACAO TREINAMENTO E APERFEICOAMENTO,Pública,Federal,Inativa,5300108,DF
5065,FACULDADE CONSULTIME DO ESPIRITO SANTO,Privada,Privada,Inativa,3205309,ES
5066,FACULDADE PITAGORAS DE TECNOLOGIA DE CONTAGEM,Privada,Privada,Ativa,3118601,MG
5067,FACULDADE PITAGORAS DE UBERLANDIA,Privada,Privada,Inativa,3170206,MG
5068,FACEAR FACULDADE EDUCACIONAL ARAUCARIA,Privada,Privada,Inativa,4106902,PR
5069,FACULDADE PADRAO DE PORANGATU,Privada,Privada,Inativa,5218003,GO
5070,FACULDADE DE MEDICINA CARLOS CHAGAS,Privada,Privada,Inativa,5300108,DF
5071,FACULDADE NORTE CAPIXABA DE SAO MATEUS FAMAT,Privada,Privada,Ativa,3204906,ES
5072,ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECAO MARANHAO,Privada,Privada,Inativa,2111300,MA
5073,FACULDADE PITAGORAS DE DIVINOPOLIS,Privada,Privada,Ativa,3122306,MG
5074,INSTITUTO EDUCACIONAL DE ENSINO SUPERIOR FACLESTE,Privada,Privada,Inativa,3550308,SP
5075,ESCOLA AGROTECNICA FEDERAL DE CACERES,Pública,Federal,Inativa,5102504,MT
5076,BRAZIL GLOBAL,Privada,Privada,Inativa,5300108,DF
5077,UNIVERSIDADE ESTADUAL DE RORAIMA,Pública,Estadual,Ativa,1400100,RR
5078,UNIPED,Privada,Privada,Inativa,4128104,PR
5079,FACULDADE EDUCACIONAL DE MATELANDIA,Privada,Privada,Ativa,4115606,PR
5080,CETEC LAGOS CENTRO DE CAPACITACAO TECNOLOGICA DA REGIAO DOS LAGOS LTDA,Privada,Privada,Inativa,3300704,RJ
5081,DIFERENCIAL,Privada,Privada,Inativa,4209102,SC
5082,FUNETEC,Privada,Privada,Inativa,2507507,PB
5083,1344 ESCOLA SUPERIOR DE HOTELARIA,Privada,Privada,Inativa,4205407,SC
5084,FACIAC FACULDADE DE CIENCIAS APLICADAS DE CATANDUVAS,Privada,Privada,Inativa,4105003,PR
5085,FACULDADE REGIONAL DE TIMBO,Privada,Privada,Inativa,4218202,SC
5086,ESAMC ESCOLA SUPERIOR DE ADMINISTRACAO MARKETING E COMUNICACAO DE MACEIO,Privada,Privada,Inativa,2704302,AL
5087,ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECAO DISTRITO FEDERAL,Privada,Privada,Inativa,5300108,DF
5088,IBRAFA CENTRO DE ESTUDOS EM SAUDE,Privada,Privada,Inativa,3304557,RJ
5089,FACULDADE DE TECNOLOGIA APOENA FTA,Privada,Privada,Inativa,1600303,AP
5090,FACULDADE DO PROFESSOR,Privada,Privada,Inativa,1600303,AP
5091,INSTITUTO DE ESTUDOS SUPERIORES E POS GRADUACAO IESP,Privada,Privada,Inativa,3550308,SP
5092,UNIVALE,Privada,Privada,Inativa,5211800,GO
5093,ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECCAO DO ESTADO DO RIO GRANDE DO NORTE,Privada,Privada,Inativa,2408102,RN
5094,FACULDADE EVOLUCAO ALTO OESTE POTIGUAR,Privada,Privada,Ativa,2409407,RN
5095,FIESU FACULDADE INTERNACIONAL DE ENSINO SUPERIOR,Privada,Privada,Inativa,2304400,CE
5096,ESCOLA AGROTECNICA FEDERAL DE ARAGUATINS,Pública,Federal,Inativa,1702208,TO
5097,FACULDADE VALE DOS CARAJAS,Privada,Privada,Inativa,1505437,PA
5098,FACULDADE CELEIRO,Privada,Privada,Inativa,4321907,RS
5099,FACULDADE DE TECNOLOGIA DE SAO BERNARDO DO CAMPO,Pública,Estadual,Ativa,3548708,SP
5100,FACULDADE MACHADINHO,Privada,Privada,Inativa,4311700,RS
5101,FACULDADE CENTRO OESTE DO PARANA,Privada,Privada,Ativa,4113304,PR
5102,INSTITUTO NACIONAL DE ENSINO AVANCADO LTDA,Privada,Privada,Inativa,3549904,SP
5103,IEP INSTITUTO DE ESTUDOS PREVIDENCIARIOS,Privada,Privada,Inativa,4113700,PR
5104,ESAD ESCOLA DE ADMINISTRACAO E NEGOCIOS,Privada,Privada,Inativa,5300108,DF
5105,FACULDADE INTERNACIONAL SIGNORELLI,Privada,Privada,Ativa,3304557,RJ
5106,INSTITUTO DE GESTAO EDUCACIONAL SIGNORELLI,Privada,Privada,Inativa,3304557,RJ
5107,FACULDADE SOGIPA DE EDUCACAO FISICA,Privada,Privada,Ativa,4314902,RS
5108,ASSOCIACAO INSTITUTO SAPIENTIAE,Privada,Privada,Inativa,3550308,SP
5109,ESCOLA SUPERIOR DE TERAPIA INTEGRAL,Privada,Privada,Inativa,4205407,SC
5110,FAINP FACULDADE DE INTEGRACAO DO NOROESTE PARANAENSE,Privada,Privada,Inativa,4117107,PR
5111,INSTITUTO DE ENSINO E PESQUISA E POS GRADUACAO EM EDUCACAO E SAUDE,Privada,Privada,Inativa,3550308,SP
5112,FACULDADE UNIAO ARARUAMA DE ENSINO SS LTDA.,Privada,Privada,Ativa,3300209,RJ
5113,FACULDADE UNIMAC,Privada,Privada,Inativa,3302403,RJ
5114,INSTITUTO DE PESQUISAS EDUCACIONAIS PRAXIS LTDA,Privada,Privada,Inativa,3550308,SP
5115,FACULDADE EXPANSAO,Privada,Privada,Inativa,2304400,CE
5116,FACULDADE EVOLUCAO,Privada,Privada,Inativa,5300108,DF
5117,INSTITUTO DE EDUCACAO SUPERIOR DE SAO LOURENCO,Privada,Privada,Inativa,3163706,MG
5118,FACULDADE OMEGA,Privada,Privada,Inativa,5208707,GO
5119,FACULDADES MATISSE,Privada,Privada,Inativa,2918001,BA
5120,FACULDADE DINAMICA,Privada,Privada,Inativa,5211800,GO
5121,SEMINARIO BAIANO DE TEOLOGIA SEBATE,Privada,Privada,Inativa,2918001,BA
5122,INSTITUTO CIMAN DE EDUCACAO E ENSINO SUPERIOR,Privada,Privada,Inativa,5300108,DF
5123,ESCOLA DA MAGISTRATURA DO ESTADO DO RIO DE JANEIRO,Pública,Estadual,Inativa,3304557,RJ
5124,FACULDADE FACMIL,Privada,Privada,Ativa,3549805,SP
5125,INSTITUTO DE ENSINO E PESQUISA EM ODONTOLOGIA,Privada,Privada,Inativa,3541406,SP
5126,ESCOLA BRASILEIRA DE MEDICINA CHINESA,Privada,Privada,Inativa,3550308,SP
5127,FACULDADE SOCIAL DE SAO PAULO FASSP,Privada,Privada,Inativa,3546801,SP
5128,FACULDADE SANTO ANDRE FASA,Privada,Privada,Inativa,1100049,RO
5129,ESCOLA AGROTECNICA FEDERAL DE CERES,Pública,Federal,Inativa,5205406,GO
5130,CEDEFACE CENTRO DE PESQUISA E POS GRADUACAO,Privada,Privada,Inativa,3503208,SP
5131,FACULDADE DE TECNOLOGIA SENAC CACADOR,Privada,Privada,Ativa,4203006,SC
5132,FACULDADE SENAC CONCORDIA,Privada,Privada,Inativa,4204301,SC
5133,FACULDADE DE TECNOLOGIA SENAC SAO MIGUEL DO OESTE,Privada,Privada,Ativa,4217204,SC
5134,FACULDADE SENAC CRICIUMA,Privada,Privada,Inativa,4204608,SC
5135,CENTRO UNIVERSITARIO DE RIO PRETO UNIRP,Privada,Privada,Inativa,3549805,SP
5136,FACULDADE SAO BOAVENTURA DE EDUCACAO CONTINUADA,Privada,Privada,Inativa,5300108,DF
5137,FATEC FACULDADE DE TEOLOGIA E CIENCIAS,Privada,Privada,Inativa,3557105,SP
5138,INSTITUTO DELMIRENSE DE INSINO SUPERIOR,Privada,Privada,Inativa,2702405,AL
5139,FACULDADE SANTA MARIA,Privada,Privada,Inativa,5300108,DF
5140,IPEO MT,Privada,Privada,Inativa,5103403,MT
5141,ESCOLA AGROTECNICA FEDERAL ANTONIO JOSE TEIXEIRA,Pública,Federal,Inativa,2911709,BA
5142,FACULDADES TECNOLOGICAS DA SERRA GAUCHA,Privada,Privada,Inativa,4305108,RS
5143,FACULDADE LUTERANA DE TEOLOGIA,Privada,Privada,Inativa,4215802,SC
5144,UNIAO METROPOLITANA DE EDUCACAO E CULTURA S C LTDA,Privada,Privada,Inativa,2927408,BA
5145,SOCIEDADE DE ENSINO SUPERIOR CEDRO S S LTDA,Privada,Privada,Inativa,5208608,GO
5146,FACULDADE PETROLINA,Privada,Privada,Inativa,2611101,PE
5147,ACADEMIA CEARENSE DE ODONTOLOGIA,Privada,Privada,Inativa,2304400,CE
5148,ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECAO BAHIA,Privada,Privada,Inativa,2927408,BA
5149,ESCOLA SUPERIOR DE GESTAO E CIENCIAS DA SAUDE,Privada,Privada,Inativa,4314902,RS
5150,FACULDADE DE CIENCIAS SOCIAIS APLICADAS,Privada,Privada,Inativa,5107958,MT
5152,ESCOLA DA ADVOCACIA GERAL DA UNIAO,Pública,Federal,Inativa,5300108,DF
5153,CENTRO DE POS GRADUACAO ILADEM,Privada,Privada,Inativa,3550308,SP
5154,ASSSOCIACAO BRASILEIRA DE ODONTOLOGIA SECAO ALAGOAS,Privada,Privada,Inativa,2704302,AL
5155,ABO REGIONAL UMUARAMA PR,Privada,Privada,Inativa,4128104,PR
5156,UNIVERSIDADE CAMILO CASTELO BRANCO,Privada,Privada,Inativa,3550308,SP
5157,FACULDADES TECNOLOGICAS DA SERRA GAUCHA,Privada,Privada,Inativa,4302105,RS
5158,FACULDADE MARECHAL CANDIDO RONDON FAMAR,Privada,Privada,Inativa,1100122,RO
5159,CENTRO AVANCADO DE ORTODONTIA PAULO PICANCO,Privada,Privada,Inativa,2304400,CE
5160,FACULDADE COMUNITARIA DE PINDAMONHANGABA,Privada,Privada,Inativa,3538006,SP
5161,FACULDADE COMUNITARIA DE AMERICANA,Privada,Privada,Inativa,3556206,SP
5162,FACULDADE COMUNITARIA DO PLANALTO CENTRAL,Privada,Privada,Inativa,3556206,SP
5163,FACULDADE COMUNITARIA DE RIBEIRAO PRETO,Privada,Privada,Inativa,3556206,SP
5164,FACULDADE COMUNITARIA DE OSASCO,Privada,Privada,Inativa,3556206,SP
5165,ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECAO RIO GRANDE DO SU8L,Privada,Privada,Inativa,4314902,RS
5166,FACULDADE DE CIENCIAS DA SAUDE HIPOCRATES,Privada,Privada,Inativa,5300108,DF
5167,FACULDADE DOMINGOS OLIMPIO,Privada,Privada,Inativa,2304400,CE
5168,ESCOLA AGROTECNICA FEDERAL DE CATU,Pública,Federal,Inativa,2907509,BA
5169,UNICETREX POS GRADUACAO,Privada,Privada,Inativa,5300108,DF
5170,UNIVERCAPANEMA FACULDADES DE LETRAS CIENCIAS TECNOLOGIA E DE BIOTECNOLOGIA DA SAUDE DE CAPANEMA,Privada,Privada,Inativa,1502202,PA
5171,GRUPO DO RIO DE JANEIRO DE ESTUDOS DE ORTODONTIA PELA TECNICA DO STRAIGHT WIRE DE ANDREWS,Privada,Privada,Inativa,3304557,RJ
5172,FACULDADE DE TECNOLOGIA CENTEC SAO GONCALO DO AMARANTE,Privada,Privada,Inativa,2312403,CE
5173,FACULDADE DE TECNOLOGIA DE PIRASSUNUNGA FATEPI,Privada,Privada,Inativa,3539301,SP
5174,BRAZILIAN BUSINESS SCHOOL,Privada,Privada,Inativa,3550308,SP
5175,FACULDADE IDAAM,Privada,Privada,Inativa,1302603,AM
5176,FACULDADE DE DIREITO VALE DO ASSU,Privada,Privada,Inativa,2400208,RN
5177,ASSOCIACAO BRASILEIRA DE ODONTOLOGIA SECAO MS,Privada,Privada,Inativa,5002704,MS
5178,MIRANDA E CARVALHO INSTITUTO DE PESQUISA POS GRADUACAO E SERVICOS EM ODONTOLOGIA LTDA,Privada,Privada,Inativa,3106200,MG
5179,FACULDADE SAINT PAUL,Privada,Privada,Inativa,3550308,SP
5180,FACULDADE DO POVO,Privada,Privada,Inativa,3550308,SP
5181,FACULDADE MOGIANA DO ESTADO DE SAO PAULO,Privada,Privada,Ativa,3530706,SP
5182,IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO PAULO,Privada,Privada,Inativa,3550308,SP
5183,INSTITUTO TECNOLOGICO DE ENSINO SUPERIOR BANDEIRANTES,Privada,Privada,Inativa,3550308,SP
5184,FACULDADE DE CIENCIAS E TECNOLOGIA DA BAHIA,Privada,Privada,Inativa,2927408,BA
5185,FACULDADE DO INSTITUTO NACIONAL DE POS GRADUACAO,Privada,Privada,Inativa,3550308,SP
5186,FACULDADE DINAMICA,Privada,Privada,Ativa,4104808,PR
5187,FAEJA FACULDADE ALBERT EINSTEIN DE JACIARA,Privada,Privada,Inativa,5104807,MT
5188,EXPANSAO GESTAO EM EDUCACAO E EVENTOS,Privada,Privada,Inativa,2304400,CE
5189,FACULDADE BAIANA DE DIREITO,Privada,Privada,Inativa,2927408,BA
5190,INSTITUTO CATUAI DE ENSINO SUPERIOR,Privada,Privada,Inativa,4103701,PR
5191,FAMAC FACULDADE DE MACHADINHO DO OESTE,Privada,Privada,Inativa,1100130,RO
5192,CENTES CENTRO TECNOLOGICO DE ENSINO SUPERIOR,Privada,Privada,Inativa,3143302,MG
5193,FEIT FACULDADE DE ENGENHARIA E INOVACAO TECNOLOGICA,Privada,Privada,Inativa,4115200,PR
